Role,Index,Pose Index,Visible,Activity Miner Focus,Fav,Structure,Title,Radial Plot,Ref,Protein,MW,#Atoms,SlogP,TPSA,Flexibility,#RB,Rof5,Filename,Tags,Confs,Conf Energy,Poses,Notes,Activity (Primary),LE (Primary),LipE (Primary),LF Rank Score,LF dG,LF VSscore,LF LE,IDNUMBER,Chemical_Name,CAS,PriceCoeff,Description,FSP3,clogP,H-acceptors,H-donors,RotBonds,HAC,Collection,PPDS,LCTNUMBER
LC_Fsp3-enriched_Screening_Compound_Library,80829,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)CN2C(=O)C=C3C(=N2)CCCC3)c4ccc5c(NC(O5)=O)c4,F6594-0724_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,444.5,31,2.6,108.4,5.4,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.314,-9.746,-10.76,-0.314,F6594-0724,"2-({1-[(2-oxo-2,3-dihydro-1,3-benzoxazol-5-yl)sulfonyl]piperidin-4-yl}methyl)-2,3,5,6,7,8-hexahydrocinnolin-3-one",2097872-16-5,1,solid,0.47,1.64,6,2,4,31,General,,LCT10922
LC_Fsp3-enriched_Screening_Compound_Library,80849,1,FALSE,,FALSE,OC1(C[NH+]2CCC(CC2)CN3C(=O)C=C4C(=N3)CCCC4)CCCC1,F6594-0949_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,346.5,25,3,57.3,6.9,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.047,-9.533,-10.034,-0.381,F6594-0949,"2-({1-[(1-hydroxycyclopentyl)methyl]piperidin-4-yl}methyl)-2,3,5,6,7,8-hexahydrocinnolin-3-one",2175978-45-5,1,solid,0.8,2.36,3,3,4,25,General,,LCT10922
LC_Fsp3-enriched_Screening_Compound_Library,81141,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)CN2C(=O)C=CC(=N2)C3CC3)c4ccc5c(OCCO5)c4,F6594-3280_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,431.5,30,1.9,88.5,5.4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.081,-9.889,-10.67,-0.33,F6594-3280,"6-cyclopropyl-2-{[1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)piperidin-4-yl]methyl}-2,3-dihydropyridazin-3-one",2097917-63-8,1,oil,0.52,2.13,6,1,5,30,General,,LCT10922
LC_Fsp3-enriched_Screening_Compound_Library,84444,1,FALSE,,FALSE,CN1CC[NH+](CC1)CC#CCOC2CCN(CC2)c3c4c(ncn3)ccs4,F6608-3633_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,386.5,27,1.9,45.9,6.2,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.331,-9.887,-10.136,-0.366,F6608-3633,"1-methyl-4-{4-[(1-{thieno[3,2-d]pyrimidin-4-yl}piperidin-4-yl)oxy]but-2-yn-1-yl}piperazine",2415523-20-3,1.5,oil,0.6,1.22,5,3,5,27,Advanced,+,
LC_Fsp3-enriched_Screening_Compound_Library,84465,1,FALSE,,FALSE,Brc1ccc(s1)C[NH+]2CCC(OCC#CC[NH+]3CCN(CC3)C)CC2,F6608-3655_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,428.4,25,2.8,21.4,7.9,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.659,-10.534,-10.919,-0.421,F6608-3655,1-[4-({1-[(5-bromothiophen-2-yl)methyl]piperidin-4-yl}oxy)but-2-yn-1-yl]-4-methylpiperazine,2549044-95-1,1.5,oil,0.68,2.25,3,3,6,25,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,84468,1,FALSE,,FALSE,CN1CC[NH+](CC1)CC#CCOC2CC[NH+](CC2)Cc3csc4ccccc43,F6608-3656_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,399.6,28,3.1,21.4,7.9,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.723,-9.666,-10.133,-0.345,F6608-3656,1-[4-({1-[(1-benzothiophen-3-yl)methyl]piperidin-4-yl}oxy)but-2-yn-1-yl]-4-methylpiperazine,2549020-93-9,1.5,oil,0.57,2.73,3,3,6,28,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,84483,1,FALSE,,FALSE,O=S(=O)(N1CCC(OCC#CC[NH+]2CCN(CC2)C)CC1)c3ccc4c(OCCO4)c3,F6608-3681_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,450.6,31,0.9,72.8,8.4,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.557,-9.87,-10.383,-0.318,F6608-3681,"1-(4-{[1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)piperidin-4-yl]oxy}but-2-yn-1-yl)-4-methylpiperazine",2415554-61-7,1,oil,0.64,1.2,7,2,6,31,General,,
LC_Fsp3-enriched_Screening_Compound_Library,84490,1,FALSE,,FALSE,O=S(=O)(N1CCC(OCC#CC[NH+]2CCN(CC2)C)CC1)c3cccc4cccnc43,F6608-3684_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,443.6,31,1.7,67.2,7.9,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.766,-10.868,-11.369,-0.351,F6608-3684,8-[(4-{[4-(4-methylpiperazin-1-yl)but-2-yn-1-yl]oxy}piperidin-1-yl)sulfonyl]quinoline,2415523-97-4,1,oil,0.52,1.06,6,3,6,31,General,+,
LC_Fsp3-enriched_Screening_Compound_Library,84807,1,FALSE,,FALSE,s1ccnc1N2CCC(OCC#CC[NH+]3CCN(CC3)c4cccc[nH+]4)CC2,F6608-3958_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,399.6,28,2.3,47.2,6.4,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,4,,No Primary Activity Set,Invalid,Invalid,-9.122,-9.54,-9.917,-0.341,F6608-3958,"1-(pyridin-2-yl)-4-(4-{[1-(1,3-thiazol-2-yl)piperidin-4-yl]oxy}but-2-yn-1-yl)piperazine",2640888-41-9,1.5,oil,0.52,2.42,4,4,6,28,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,84818,1,FALSE,,FALSE,Cc1nnc(s1)N2CCC(OCC#CC[NH+]3CCN(CC3)c4cccc[nH+]4)CC2,F6608-3969_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,414.6,29,2.1,60.1,6.4,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.707,-10.299,-10.481,-0.355,F6608-3969,"1-(4-{[1-(5-methyl-1,3,4-thiadiazol-2-yl)piperidin-4-yl]oxy}but-2-yn-1-yl)-4-(pyridin-2-yl)piperazine",2640846-00-8,1.5,oil,0.57,2.08,5,4,6,29,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,84839,1,FALSE,,FALSE,Cc1cnc(s1)N2CCC(OCC#CC[NH+]3CCN(CC3)c4cccc[nH+]4)CC2,F6608-3995_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,413.6,29,2.7,47.2,6.4,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.691,-9.491,-10.082,-0.327,F6608-3995,"1-(4-{[1-(5-methyl-1,3-thiazol-2-yl)piperidin-4-yl]oxy}but-2-yn-1-yl)-4-(pyridin-2-yl)piperazine",,1.5,oil,0.55,2.92,4,4,6,29,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,87479,1,FALSE,,FALSE,Clc1cccc(F)c1C[NH+]2CCN(CC2)c3nc(cc(N4CCOCC4)n3)C,F6619-4206_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,406.9,28,3,45.9,4.4,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.371,-9.565,-10.666,-0.342,F6619-4206,4-(2-{4-[(2-chloro-6-fluorophenyl)methyl]piperazin-1-yl}-6-methylpyrimidin-4-yl)morpholine,2549009-26-7,1.5,oil,0.5,3.72,4,3,4,28,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,89550,1,FALSE,,FALSE,Clc1cccc(F)c1C[NH+]2CCN(CC2)c3cc(N4CCOCC4)nc(n3)C,F6619-6059_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,406.9,28,3,45.9,4.4,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.234,-9.665,-10.821,-0.345,F6619-6059,4-(6-{4-[(2-chloro-6-fluorophenyl)methyl]piperazin-1-yl}-2-methylpyrimidin-4-yl)morpholine,2549005-76-5,1.5,solid,0.5,3.72,4,3,4,28,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,91434,1,FALSE,,FALSE,O=C(N1CCC(CC1)COc2ccc(nn2)C(C)(C)C)c3c(nc(s3)C)C,F6656-2777_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,388.5,27,3.8,68.2,4,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.201,-9.665,-10.037,-0.358,F6656-2777,"3-tert-butyl-6-{[1-(2,4-dimethyl-1,3-thiazole-5-carbonyl)piperidin-4-yl]methoxy}pyridazine",2320582-73-6,1,oil,0.6,2.75,5,0,5,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91488,1,FALSE,,FALSE,O=C(N1CCC(CC1)COc2ccc(nn2)C(C)(C)C)c3c(ncs3)C,F6656-2822_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,374.5,26,3.5,68.2,4,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.956,-9.462,-9.838,-0.364,F6656-2822,"3-tert-butyl-6-{[1-(4-methyl-1,3-thiazole-5-carbonyl)piperidin-4-yl]methoxy}pyridazine",2310096-99-0,1,oil,0.58,2.25,5,0,5,26,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91517,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2ccc(nn2)C(C)(C)C)c3ccc4c(OCCO4)c3,F6656-2863_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,447.5,31,3,90.8,5.9,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.888,-9.711,-10.21,-0.313,F6656-2863,"3-tert-butyl-6-{[1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)piperidin-4-yl]methoxy}pyridazine",2309259-15-0,1,solid,0.55,3.89,7,0,5,31,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91570,1,FALSE,,FALSE,CC(c1ccc(OCC2CC[NH+](CC2)Cc3csc(n3)C4CC4)nn1)(C)C,F6656-2905_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,387.6,27,4.4,52.3,5.5,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,9,,No Primary Activity Set,Invalid,Invalid,-8.731,-9.48,-9.908,-0.351,F6656-2905,"3-tert-butyl-6-({1-[(2-cyclopropyl-1,3-thiazol-4-yl)methyl]piperidin-4-yl}methoxy)pyridazine",2309574-62-5,1,solid,0.67,3.68,4,1,6,27,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91648,1,FALSE,,FALSE,O=C(N1CCC(CC1)COc2ccc(nn2)C(C)(C)C)c3ccc(S(=O)(=O)N)cc3,F6656-3055_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,432.5,30,2.4,115.5,5.5,8,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.841,-9.743,-9.954,-0.325,F6656-3055,4-(4-{[(6-tert-butylpyridazin-3-yl)oxy]methyl}piperidine-1-carbonyl)benzene-1-sulfonamide,2320464-22-8,1,solid,0.48,1.73,6,1,6,30,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91719,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2ccc(nn2)C3CC3)c4ccc5c(OCCO5)c4,F6656-3176_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,431.5,30,2.6,90.8,5.9,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.657,-9.547,-10.001,-0.318,F6656-3176,"3-cyclopropyl-6-{[1-(2,3-dihydro-1,4-benzodioxine-6-sulfonyl)piperidin-4-yl]methoxy}pyridazine",2320857-20-1,1,solid,0.52,3.01,7,0,6,30,General,,
LC_Fsp3-enriched_Screening_Compound_Library,91992,1,FALSE,,FALSE,Brc1ccc(s1)C(=O)N2CCC(CC2)COc3cc4c(nn3)CCCC4,F6656-3653_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,436.4,26,4.2,55.3,4.4,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.291,-10.074,-10.5,-0.387,F6656-3653,"3-{[1-(5-bromothiophene-2-carbonyl)piperidin-4-yl]methoxy}-5,6,7,8-tetrahydrocinnoline",2320177-78-2,1.5,oil,0.53,3.45,4,0,5,26,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,93069,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2c(c(ncn2)C)C)c3ccc4c(OCCCO4)c3,F6658-5683_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,433.5,30,2.7,90.8,6.7,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.945,-9.46,-10.269,-0.315,F6658-5683,"4-{[1-(3,4-dihydro-2H-1,5-benzodioxepine-7-sulfonyl)piperidin-4-yl]methoxy}-5,6-dimethylpyrimidine",2309778-32-1,1,solid,0.52,3.71,7,0,5,30,General,,
LC_Fsp3-enriched_Screening_Compound_Library,93265,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2cc(ncn2)C3CC3)c4cccc5c4nsn5,F6658-5877_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,431.5,29,2.8,98.2,5.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,7,,No Primary Activity Set,Invalid,Invalid,-9.512,-10.475,-10.72,-0.361,F6658-5877,"4-[(4-{[(6-cyclopropylpyrimidin-4-yl)oxy]methyl}piperidin-1-yl)sulfonyl]-2,1,3-benzothiadiazole",2319852-08-7,1,solid,0.47,3.66,7,0,6,29,General,,
LC_Fsp3-enriched_Screening_Compound_Library,93276,1,FALSE,,FALSE,O=C(N1CCC(CC1)COc2cc(ncn2)C3CCC3)c4c(nc(s4)C)C,F6658-5890_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,386.5,27,3.7,68.2,4,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.001,-9.627,-10.151,-0.357,F6658-5890,"4-cyclobutyl-6-{[1-(2,4-dimethyl-1,3-thiazole-5-carbonyl)piperidin-4-yl]methoxy}pyrimidine",2320504-41-2,1.5,oil,0.6,2.96,5,0,6,27,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,93434,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2cc(ncn2)C3CCC3)c4ccc5c(c4)CC(=O)N5,F6658-6062_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,442.5,31,2.7,101.5,5.5,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.657,-9.604,-10.246,-0.31,F6658-6062,"5-[(4-{[(6-cyclobutylpyrimidin-4-yl)oxy]methyl}piperidin-1-yl)sulfonyl]-2,3-dihydro-1H-indol-2-one",2380009-76-5,1,solid,0.5,2.99,6,1,6,31,General,,
LC_Fsp3-enriched_Screening_Compound_Library,93544,1,FALSE,,FALSE,Fc1cc2C(=O)C(=CN(c2cc1N3CCCCCC3)C)c4noc(n4)C5CCCCC5,F6660-0139_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,424.5,31,4.9,62.5,3.3,3,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.613,-9.81,-10.605,-0.316,F6660-0139,"7-(azepan-1-yl)-3-(5-cyclohexyl-1,2,4-oxadiazol-3-yl)-6-fluoro-1-methyl-1,4-dihydroquinolin-4-one",2319719-91-8,1,solid,0.54,3.67,6,2,3,31,General,,
LC_Fsp3-enriched_Screening_Compound_Library,95023,1,FALSE,,FALSE,O=C1c2ccc(OC)cc2N=CN1CC3CC[NH+](CC3)Cc4nc5CCCc5s4,F6670-5631_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,411.5,29,3.7,59.2,5.5,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.754,-9.566,-10.456,-0.33,F6670-5631,"3-{[1-({4H,5H,6H-cyclopenta[d][1,3]thiazol-2-yl}methyl)piperidin-4-yl]methyl}-7-methoxy-3,4-dihydroquinazolin-4-one",2548978-92-1,1.5,solid,0.5,2.69,4,1,5,29,Advanced,,LCT08739
LC_Fsp3-enriched_Screening_Compound_Library,95026,1,FALSE,,FALSE,O=C1c2ccc(OC)cc2N=CN1CC3CC[NH+](CC3)Cc4c(nc(s4)C)C,F6670-5633_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,399.5,28,3.8,59.2,5.5,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.841,-9.592,-10.272,-0.343,F6670-5633,"3-({1-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]piperidin-4-yl}methyl)-7-methoxy-3,4-dihydroquinazolin-4-one",2549029-18-5,1.5,solid,0.48,2.63,4,1,5,28,Advanced,,LCT08739
LC_Fsp3-enriched_Screening_Compound_Library,95111,1,FALSE,,FALSE,O=C1c2ccccc2N=C(N1CC3CC[NH+](CC3)Cc4c(nc(s4)C)C)C,F6670-6159_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,383.5,27,4.2,50,5,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.18,-9.592,-10.297,-0.355,F6670-6159,"3-({1-[(2,4-dimethyl-1,3-thiazol-5-yl)methyl]piperidin-4-yl}methyl)-2-methyl-3,4-dihydroquinazolin-4-one",2415469-82-6,1,solid,0.48,2.9,3,1,4,27,General,,LCT08739
LC_Fsp3-enriched_Screening_Compound_Library,100327,1,FALSE,,FALSE,Clc1cnccc1OCC2CCN(CC2)C(=O)C[C@@H]3CSC4=NC(=C(C(=O)N43)C)C,F6683-1256_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,449,30,3.4,75.1,6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-7.831,-9.552,-10.026,-0.318,F6683-1256,"3-[2-(4-{[(3-chloropyridin-4-yl)oxy]methyl}piperidin-1-yl)-2-oxoethyl]-6,7-dimethyl-2H,3H,5H-[1,3]thiazolo[3,2-a]pyrimidin-5-one",2640888-85-1,1,solid,0.52,2.18,5,1,6,30,General,,LCT16167
LC_Fsp3-enriched_Screening_Compound_Library,100566,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)C(=O)NC2CN(C2)c3c4c(ncn3)ccs4)C,F6685-3678_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,395.5,26,0.7,95.5,4.2,4,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.535,-9.522,-9.766,-0.366,F6685-3678,"1-methanesulfonyl-N-(1-{thieno[3,2-d]pyrimidin-4-yl}azetidin-3-yl)piperidine-4-carboxamide",2640822-59-7,1,solid,0.56,0.43,5,2,4,26,General,,LCT16596
LC_Fsp3-enriched_Screening_Compound_Library,102112,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2ccc(nn2)C(C)(C)C)c3cc(ccc3OC)C,F6713-0396_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,433.6,30,3.6,81.6,6,7,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.961,-9.645,-10.136,-0.322,F6713-0396,3-tert-butyl-6-{[1-(2-methoxy-5-methylbenzenesulfonyl)piperidin-4-yl]methoxy}pyridazine,2379988-95-9,1,solid,0.55,3.94,6,0,6,30,General,,
LC_Fsp3-enriched_Screening_Compound_Library,102644,1,FALSE,,FALSE,s1cccc1-c2ccc(N3CC[NH+](CC3)Cc4nnc(o4)C5CCOCC5)nn2,F6713-6278_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,413.5,29,2.2,81.6,4.2,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.623,-9.511,-10.208,-0.328,F6713-6278,"3-(4-{[5-(oxan-4-yl)-1,3,4-oxadiazol-2-yl]methyl}piperazin-1-yl)-6-(thiophen-2-yl)pyridazine",2415457-17-7,1,solid,0.5,0.68,7,2,5,29,General,,
LC_Fsp3-enriched_Screening_Compound_Library,103376,1,FALSE,,FALSE,s1ccc2c1CC[NH+](C2)C3CN(C3)c4nc(ns4)C5CC5,F6725-1151_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,319.5,21,2.7,33.5,0.7,3,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.866,-9.428,-9.411,-0.449,F6725-1151,"3-cyclopropyl-5-(3-{4H,5H,6H,7H-thieno[3,2-c]pyridin-5-yl}azetidin-1-yl)-1,2,4-thiadiazole",2379951-04-7,1.5,solid,0.6,2.46,3,2,3,21,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,103608,1,FALSE,,FALSE,O=S(=O)(N1CCC(CC1)COc2cc(-n3c(cc(n3)C)C)ncn2)N4CCOCC4,F6726-0499_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,436.5,30,0.9,102.7,6.7,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-10.463,-10.142,-10.468,-0.338,F6726-0499,"4-{[4-({[6-(3,5-dimethyl-1H-pyrazol-1-yl)pyrimidin-4-yl]oxy}methyl)piperidin-1-yl]sulfonyl}morpholine",2380184-36-9,1,solid,0.63,1.63,7,0,6,30,General,,
LC_Fsp3-enriched_Screening_Compound_Library,104976,1,FALSE,,FALSE,O=S(=O)(N(C1CC[NH+](CC1)Cc2csc(n2)-c3ccccc3)C)C4CC4,F6743-6440_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,392.6,26,3.2,54.7,6,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.636,-10.059,-10.172,-0.387,F6743-6440,"N-methyl-N-{1-[(2-phenyl-1,3-thiazol-4-yl)methyl]piperidin-4-yl}cyclopropanesulfonamide",,1.5,oil,0.53,2.26,3,1,6,26,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,105868,1,FALSE,,FALSE,CN(C1CC[NH+](CC1)Cc2csc(n2)C3CCCC3)c4cccc[nH+]4,F6744-6605_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,358.5,25,4.3,34.7,4.8,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.506,-9.482,-10.143,-0.379,F6744-6605,"N-{1-[(2-cyclopentyl-1,3-thiazol-4-yl)methyl]piperidin-4-yl}-N-methylpyridin-2-amine",,1.5,oil,0.6,3.61,2,3,5,25,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,106463,1,FALSE,,FALSE,O=C1c2ccc(OC)cc2N=CN1CC3CC[NH+](CC3)Cc4csc(n4)C5CCCC5,F6747-6329_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,439.6,31,4.8,59.2,6.1,6,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.311,-9.523,-10.383,-0.307,F6747-6329,"3-({1-[(2-cyclopentyl-1,3-thiazol-4-yl)methyl]piperidin-4-yl}methyl)-7-methoxy-3,4-dihydroquinazolin-4-one",2549055-12-9,1.5,solid,0.54,3.74,4,1,6,31,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,107648,1,FALSE,,FALSE,O=S(=O)(N1CC[NH+](CCC1)Cc2csc(n2)-c3ccccc3)C4CC4,F6752-2936_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,378.5,25,2.8,54.7,6.1,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.873,-9.929,-9.894,-0.397,F6752-2936,"1-(cyclopropanesulfonyl)-4-[(2-phenyl-1,3-thiazol-4-yl)methyl]-1,4-diazepane",2548996-35-4,1.5,oil,0.5,2.73,4,1,5,25,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,108351,1,FALSE,,FALSE,O=C(N[C@@H]1CCC[NH+](C1)Cc2csc(n2)-c3ccccc3)C4CC4,F6752-3696_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,342.5,24,3.3,46.4,5,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-9.316,-10.109,-10.658,-0.421,F6752-3696,"N-{1-[(2-phenyl-1,3-thiazol-4-yl)methyl]piperidin-3-yl}cyclopropanecarboxamide",,1.5,solid,0.47,2.87,2,2,5,24,Advanced,,
LC_Fsp3-enriched_Screening_Compound_Library,108406,1,FALSE,,FALSE,O=C(N[C@@H]1CCC[NH+](C1)Cc2csc(n2)C3CCCC3)C4CC4,F6752-3728_D_D,,,AF-mucoricinfromuniprotI1C083-F1-model_v3_P,334.5,23,3.3,46.4,5.6,5,0,LC_Fsp3-enriched_Screening_Compound_Library.sdf,,0,,10,,No Primary Activity Set,Invalid,Invalid,-8.141,-9.503,-9.799,-0.413,F6752-3728,"N-{1-[(2-cyclopentyl-1,3-thiazol-4-yl)methyl]piperidin-3-yl}cyclopropanecarboxamide",,1.5,oil,0.78,2.84,2,2,5,23,Advanced,,
